snapshot_utc,pid,process_name,subsystem,state,cpu_pct,mem_kb,mem_pct,priority,threads,open_fds,elapsed_time,last_cpu_time_us,sched_policy,context_switches,description,arquivo_origem,data_processamento,satellite_id,orbit_number,orbit_plane,timestamp_utc,sequence_number,anomalies,checksum,thermal_obc_temp_c,thermal_battery_temp_c,thermal_panel_temp_c,thermal_structure_temp_c,power_bus_voltage_v,power_solar_current_a,power_load_current_a,power_battery_soc_pct,power_in_eclipse,power_power_balance_w,orbital_latitude_deg,orbital_longitude_deg,orbital_altitude_km,orbital_velocity_km_s,orbital_inclination_deg,orbital_raan_deg,attitude_roll_deg,attitude_pitch_deg,attitude_yaw_deg,attitude_angular_rate_x,attitude_angular_rate_y,attitude_angular_rate_z,subsystems_obc_state,subsystems_obc_uptime_s,subsystems_obc_error_count,subsystems_adcs_state,subsystems_adcs_uptime_s,subsystems_adcs_error_count,subsystems_eps_state,subsystems_eps_uptime_s,subsystems_eps_error_count,subsystems_comms_state,subsystems_comms_uptime_s,subsystems_comms_error_count,subsystems_tcs_state,subsystems_tcs_uptime_s,subsystems_tcs_error_count,subsystems_payload_state,subsystems_payload_uptime_s,subsystems_payload_error_count,comms_rssi_dbm,comms_snr_db,comms_ber,comms_packets_sent,comms_packets_lost,comms_last_contact_station,timestamp,temp_obc_c,temp_bateria_c,temp_painel_solar_c,tensao_bus_v,corrente_solar_a,corrente_carga_a,soc_bateria_pct,latitude_deg,longitude_deg,altitude_km,em_eclipse,rssi_dbm,ber,estado_obc,estado_adcs,estado_eps,estado_comms,estado_tcs,estado_payload
,,,,,,,,,,,,,,,,telemetria_massa.json,2026-06-16 20:18:28.438741,SAT-BR-01,3849.0,A,2026-06-01T22:47:00Z,2735.0,[],0x4066f66d,45.285,45.0,74.43,33.38,29.025,1.887,2.424,89.058,True,-101.87,18.838,26.963,549.501,7.5739,97.6,193.574,-0.0943,-0.164,0.3257,0.00249,-0.00411,0.00172,NOMINAL,1830021.0,2.0,DEGRADED,786204.0,0.0,NOMINAL,1676496.0,0.0,NOMINAL,1540401.0,2.0,DEGRADED,1957820.0,4.0,NOMINAL,1231083.0,5.0,-64.135,13.83,5.4201e-07,110.0,3.0,Natal-GS,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,telemetria_massa.json,2026-06-16 20:18:28.438741,SAT-BR-01,3849.0,B,2026-06-01T22:47:30Z,2736.0,[],0xc4a1fbb2,45.764,44.015,36.12,23.35,28.939,1.667,2.434,89.278,False,-51.97,17.646,26.87,549.722,7.5667,97.6,193.574,-0.3855,-0.2991,0.376,0.00213,-0.00715,-0.00634,NOMINAL,2101937.0,1.0,NOMINAL,1351467.0,3.0,NOMINAL,1280315.0,5.0,NOMINAL,1842870.0,0.0,NOMINAL,2541790.0,0.0,NOMINAL,1837249.0,5.0,-62.678,20.4,8.63845e-06,62.0,0.0,Natal-GS,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,telemetria_massa.json,2026-06-16 20:18:28.438741,SAT-BR-01,3849.0,C,2026-06-01T22:48:00Z,2737.0,[],0x7689d771,46.528,44.454,71.93,32.94,28.916,1.784,1.748,88.86,True,5.48,16.855,25.693,549.706,7.5533,97.6,193.574,0.2388,0.1431,-0.396,-0.00136,-0.00466,-0.00715,DEGRADED,248508.0,2.0,NOMINAL,377125.0,2.0,NOMINAL,478435.0,4.0,NOMINAL,708270.0,2.0,NOMINAL,2450972.0,3.0,NOMINAL,786541.0,2.0,-63.995,12.25,7.72642e-06,59.0,2.0,CuiabaSat-GS,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,telemetria_massa.json,2026-06-16 20:18:28.438741,SAT-BR-01,3849.0,A,2026-06-01T22:48:30Z,2738.0,[],0xd14e4929,46.801,45.0,-15.5,37.56,28.976,2.073,5.143,88.686,False,-0.95,17.32,24.101,549.817,7.5525,97.6,193.574,0.3193,-0.0531,-0.3344,0.00507,0.00947,-0.0067,NOMINAL,346172.0,4.0,NOMINAL,1344697.0,5.0,NOMINAL,783445.0,2.0,NOMINAL,1849564.0,0.0,NOMINAL,1325771.0,5.0,NOMINAL,1457744.0,4.0,-62.698,24.26,6.81558e-06,20.0,4.0,CuiabaSat-GS,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,telemetria_massa.json,2026-06-16 20:18:28.438741,SAT-BR-01,3849.0,A,2026-06-01T22:49:00Z,2739.0,[],0xfb4259cb,47.844,45.0,4.84,20.26,28.946,2.208,2.276,88.11,False,7.43,16.577,25.8,550.103,7.6244,97.6,193.574,-0.3818,0.0729,-0.279,0.00527,0.00907,0.00981,NOMINAL,1224794.0,3.0,NOMINAL,297410.0,4.0,NOMINAL,370780.0,4.0,NOMINAL,1390164.0,2.0,NOMINAL,2045172.0,0.0,NOMINAL,874630.0,2.0,-62.474,8.3,4.70353e-06,125.0,1.0,Natal-GS,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,telemetria_massa.json,2026-06-16 20:18:28.438741,SAT-BR-01,3849.0,C,2026-06-01T22:49:30Z,2740.0,[],0x5c51bbb,46.617,43.978,84.44,15.85,28.952,2.499,4.556,87.889,True,-68.98,15.836,25.151,549.802,7.6218,97.6,193.574,-0.4978,-0.1949,0.3191,0.00217,-0.00047,0.00986,NOMINAL,936629.0,5.0,NOMINAL,229008.0,3.0,NOMINAL,1446464.0,1.0,NOMINAL,467406.0,0.0,NOMINAL,934199.0,5.0,NOMINAL,700799.0,4.0,-62.685,24.8,3.60436e-06,199.0,0.0,Natal-GS,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,telemetria_massa.json,2026-06-16 20:18:28.438741,SAT-BR-01,3849.0,C,2026-06-01T22:50:00Z,2741.0,[],0xa8c72d51,47.082,43.494,25.18,37.8,28.772,2.438,3.021,87.535,False,20.08,15.008,23.535,550.081,7.615,97.6,193.574,0.3891,0.2466,0.0483,-0.00528,-0.00143,0.00166,NOMINAL,2207877.0,4.0,NOMINAL,491605.0,3.0,SAFE_MODE,1287097.0,3.0,NOMINAL,2290877.0,4.0,NOMINAL,2557490.0,5.0,NOMINAL,222255.0,2.0,-63.555,15.41,4.79364e-06,193.0,5.0,Natal-GS,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,telemetria_massa.json,2026-06-16 20:18:28.438741,SAT-BR-01,3849.0,A,2026-06-01T22:50:30Z,2742.0,[],0xdf858c67,48.317,44.371,108.67,31.21,28.784,2.586,2.322,87.224,False,-18.63,14.656,24.217,550.437,7.6003,97.6,193.574,0.1987,-0.218,-0.4883,0.00303,-0.00917,0.00904,NOMINAL,1623307.0,3.0,NOMINAL,2046189.0,0.0,NOMINAL,1835829.0,5.0,NOMINAL,477247.0,1.0,NOMINAL,103268.0,1.0,NOMINAL,186577.0,2.0,-65.379,12.32,9.10245e-06,116.0,1.0,CuiabaSat-GS,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,telemetria_massa.json,2026-06-16 20:18:28.438741,SAT-BR-01,3849.0,B,2026-06-01T22:51:00Z,2743.0,[],0xeeea5140,48.506,43.269,27.11,22.37,28.733,2.865,4.067,86.73,False,-44.07,14.381,26.021,550.367,7.6072,97.6,193.574,0.2359,0.3952,0.0725,0.00468,-0.00825,0.00346,NOMINAL,120912.0,5.0,NOMINAL,183692.0,2.0,NOMINAL,484614.0,5.0,NOMINAL,1507144.0,5.0,NOMINAL,1242466.0,2.0,NOMINAL,360599.0,2.0,-66.96,14.53,3.6348e-07,190.0,3.0,Natal-GS,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,telemetria_massa.json,2026-06-16 20:18:28.438741,SAT-BR-01,3849.0,B,2026-06-01T22:51:30Z,2744.0,[],0x4506a1ad,49.113,44.336,-11.16,14.46,28.554,2.782,3.359,86.307,True,-59.62,14.517,26.263,550.634,7.6439,97.6,193.574,-0.1496,0.1578,0.1905,0.00725,-0.00957,0.00189,NOMINAL,1849024.0,3.0,NOMINAL,2578433.0,5.0,DEGRADED,630485.0,5.0,NOMINAL,770357.0,5.0,NOMINAL,856789.0,2.0,NOMINAL,2546162.0,3.0,-67.73,21.52,4.17191e-06,17.0,1.0,Alcantara-GS,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,telemetria_massa.json,2026-06-16 20:18:28.438741,SAT-BR-01,3849.0,A,2026-06-01T22:52:00Z,2745.0,[],0xa452e89f,49.178,44.533,90.36,15.69,28.394,2.558,2.328,85.799,False,-37.65,13.662,26.122,550.135,7.6431,97.6,193.574,0.2263,-0.4398,-0.4648,0.00113,-0.00481,0.00507,NOMINAL,716388.0,3.0,NOMINAL,1722936.0,2.0,NOMINAL,1816505.0,4.0,SAFE_MODE,1434222.0,5.0,NOMINAL,1919607.0,3.0,DEGRADED,2449074.0,2.0,-65.859,23.16,8.04819e-06,119.0,0.0,CuiabaSat-GS,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,telemetria_massa.json,2026-06-16 20:18:28.438741,SAT-BR-01,3849.0,B,2026-06-01T22:52:30Z,2746.0,[],0xced1da8d,49.949,45.0,-10.93,18.76,28.472,2.758,3.444,85.129,True,-45.76,14.729,28.054,550.234,7.6016,97.6,193.574,0.209,0.1174,0.3648,0.00126,-0.00413,-0.00653,NOMINAL,421534.0,2.0,NOMINAL,1600397.0,3.0,NOMINAL,1690056.0,3.0,NOMINAL,88878.0,5.0,DEGRADED,961338.0,1.0,NOMINAL,873579.0,2.0,-66.818,12.69,2.39086e-06,85.0,4.0,Alcantara-GS,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,telemetria_massa.json,2026-06-16 20:18:28.438741,SAT-BR-01,3849.0,B,2026-06-01T22:53:00Z,2747.0,[],0xcc75d0f4,50.378,44.324,4.07,19.51,28.465,2.847,1.917,85.231,False,7.68,15.256,26.945,549.875,7.6287,97.6,193.574,0.3556,0.2742,0.2519,-0.0076,-0.00835,-0.00489,NOMINAL,187579.0,2.0,NOMINAL,421091.0,0.0,NOMINAL,1412506.0,2.0,NOMINAL,1740571.0,3.0,NOMINAL,1596239.0,2.0,NOMINAL,1151331.0,1.0,-66.098,17.03,9.22703e-06,29.0,1.0,Alcantara-GS,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,telemetria_massa.json,2026-06-16 20:18:28.438741,SAT-BR-01,3849.0,B,2026-06-01T22:53:30Z,2748.0,[],0xcf4b5c17,49.726,45.0,-2.08,26.19,28.362,2.745,4.704,84.833,False,-18.99,16.051,24.973,549.925,7.5717,97.6,193.574,0.3139,0.0987,-0.4469,-0.00348,0.00351,-0.00827,NOMINAL,1894352.0,2.0,NOMINAL,254974.0,4.0,NOMINAL,2369021.0,3.0,NOMINAL,474609.0,2.0,NOMINAL,1228216.0,3.0,NOMINAL,634254.0,4.0,-64.66,23.55,7.6743e-06,28.0,1.0,Natal-GS,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,telemetria_massa.json,2026-06-16 20:18:28.438741,SAT-BR-01,3849.0,A,2026-06-01T22:54:00Z,2749.0,[],0x10e734ed,48.632,43.87,-19.21,11.75,28.287,2.818,2.812,85.542,False,3.83,15.35,26.163,550.086,7.5953,97.6,193.574,-0.038,-0.4571,0.2578,0.0082,0.00032,-0.00531,NOMINAL,1241075.0,3.0,NOMINAL,27909.0,4.0,NOMINAL,1158661.0,0.0,NOMINAL,791871.0,0.0,NOMINAL,1769945.0,2.0,NOMINAL,1129512.0,1.0,-63.031,19.11,8.75214e-06,88.0,5.0,CuiabaSat-GS,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,telemetria_massa.json,2026-06-16 20:18:28.438741,SAT-BR-01,3849.0,C,2026-06-01T22:54:30Z,2750.0,"[{'code': 'TEMP_HIGH', 'subsystem': 'OBC', 'value': 49.423}]",0xefe1a51d,49.423,43.265,-29.53,19.02,28.32,2.622,1.947,85.107,True,-73.97,14.764,26.655,550.247,7.6044,97.6,193.574,0.3244,-0.4442,0.3586,-0.00251,-0.00319,-0.00355,DEGRADED,1235857.0,0.0,NOMINAL,361488.0,5.0,NOMINAL,2430773.0,2.0,NOMINAL,550106.0,4.0,NOMINAL,2471025.0,4.0,NOMINAL,1055914.0,1.0,-62.958,15.62,4.2896e-06,67.0,0.0,CuiabaSat-GS,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,telemetria_massa.json,2026-06-16 20:18:28.438741,SAT-BR-01,3849.0,B,2026-06-01T22:55:00Z,2751.0,[],0x544a7471,48.802,44.382,7.87,16.53,28.249,2.913,4.133,84.809,False,24.99,13.859,28.554,550.45,7.6007,97.6,193.574,0.2332,0.2387,0.2857,0.00484,-0.00264,-0.00405,NOMINAL,2358377.0,0.0,NOMINAL,308170.0,1.0,SAFE_MODE,2429769.0,4.0,NOMINAL,1419921.0,3.0,NOMINAL,2372730.0,3.0,NOMINAL,2210066.0,0.0,-63.006,15.24,3.53971e-06,176.0,0.0,CuiabaSat-GS,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,telemetria_massa.json,2026-06-16 20:18:28.438741,SAT-BR-01,3849.0,C,2026-06-01T22:55:30Z,2752.0,[],0x1bb0b128,49.181,44.481,-11.87,35.31,28.425,2.617,3.189,84.682,False,-0.83,14.31,29.523,550.509,7.6287,97.6,193.574,-0.2624,-0.0751,-0.0529,-0.00185,-0.00147,-0.00608,NOMINAL,600361.0,2.0,NOMINAL,2135167.0,3.0,NOMINAL,969861.0,4.0,NOMINAL,49653.0,4.0,NOMINAL,524903.0,5.0,NOMINAL,1130267.0,5.0,-62.701,20.36,7.21237e-06,118.0,1.0,Alcantara-GS,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,telemetria_massa.json,2026-06-16 20:18:28.438741,SAT-BR-01,3849.0,A,2026-06-01T22:56:00Z,2753.0,[],0x1780be38,48.894,43.943,10.78,22.68,28.325,2.717,4.42,84.612,False,-74.66,13.937,28.568,550.162,7.6495,97.6,193.574,0.1611,-0.4111,-0.0872,-0.00014,-0.00726,0.00182,NOMINAL,2130372.0,1.0,NOMINAL,1815343.0,2.0,NOMINAL,60682.0,0.0,NOMINAL,885222.0,1.0,SAFE_MODE,955835.0,2.0,NOMINAL,1465754.0,4.0,-63.303,9.46,1.97538e-06,133.0,2.0,Alcantara-GS,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,telemetria_massa.json,2026-06-16 20:18:28.438741,SAT-BR-01,3849.0,A,2026-06-01T22:56:30Z,2754.0,[],0xf98ad882,48.525,44.231,-27.98,10.66,28.298,2.887,2.016,84.036,False,-5.16,14.759,30.517,550.357,7.5736,97.6,193.574,0.1261,-0.4457,-0.0136,0.00115,-0.00939,-0.00573,NOMINAL,445127.0,0.0,NOMINAL,1981893.0,0.0,NOMINAL,1918610.0,4.0,NOMINAL,1394136.0,1.0,NOMINAL,319209.0,1.0,NOMINAL,61254.0,0.0,-62.16,18.05,7.875e-08,132.0,4.0,Alcantara-GS,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,telemetria_massa.json,2026-06-16 20:18:28.438741,SAT-BR-01,3849.0,B,2026-06-01T22:57:00Z,2755.0,[],0x8a2d0c7,48.496,43.972,17.25,32.33,28.312,3.065,5.231,83.324,False,40.78,14.941,30.218,550.338,7.5901,97.6,193.574,0.0395,0.0389,0.0582,-0.00638,-0.0036,-0.00301,NOMINAL,482920.0,4.0,NOMINAL,732000.0,1.0,NOMINAL,231012.0,2.0,NOMINAL,82682.0,5.0,NOMINAL,528610.0,1.0,NOMINAL,1760264.0,1.0,-62.867,11.31,4.91594e-06,81.0,0.0,Natal-GS,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,telemetria_massa.json,2026-06-16 20:18:28.438741,SAT-BR-01,3849.0,C,2026-06-01T22:57:30Z,2756.0,[],0x45856102,48.47,43.134,11.47,25.06,28.18,2.832,4.805,83.273,False,-24.78,14.584,31.078,549.941,7.5688,97.6,193.574,-0.4163,-0.4927,-0.3566,0.00732,-0.00461,0.00739,NOMINAL,1435431.0,4.0,NOMINAL,2570979.0,5.0,NOMINAL,1962857.0,5.0,NOMINAL,1341698.0,3.0,NOMINAL,2399988.0,4.0,NOMINAL,63064.0,4.0,-61.102,23.42,1.01487e-06,194.0,4.0,Natal-GS,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,telemetria_massa.json,2026-06-16 20:18:28.438741,SAT-BR-01,3849.0,C,2026-06-01T22:58:00Z,2757.0,[],0x720d9ea,47.934,42.129,54.2,12.09,28.022,2.994,2.432,83.489,False,-28.32,15.616,32.478,549.663,7.5632,97.6,193.574,-0.166,-0.2214,0.0299,0.00456,-0.00747,-0.00322,NOMINAL,1235102.0,1.0,NOMINAL,2404844.0,3.0,NOMINAL,1965203.0,5.0,NOMINAL,1558518.0,1.0,NOMINAL,440991.0,5.0,NOMINAL,1884896.0,2.0,-60.663,15.42,1.73374e-06,67.0,4.0,CuiabaSat-GS,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,telemetria_massa.json,2026-06-16 20:18:28.438741,SAT-BR-01,3849.0,B,2026-06-01T22:58:30Z,2758.0,[],0xedadf0ae,47.887,43.013,41.52,25.5,28.142,2.727,2.915,83.917,True,-35.27,16.505,30.994,549.82,7.6445,97.6,193.574,0.4555,0.4338,0.4112,-0.00166,0.00336,-0.00563,NOMINAL,156475.0,2.0,DEGRADED,1495474.0,3.0,NOMINAL,1950110.0,0.0,NOMINAL,1434622.0,3.0,NOMINAL,1298449.0,2.0,NOMINAL,1280072.0,0.0,-60.0,22.25,7.139e-07,181.0,0.0,Natal-GS,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,telemetria_massa.json,2026-06-16 20:18:28.438741,SAT-BR-01,3849.0,A,2026-06-01T22:59:00Z,2759.0,[],0x1d7752b6,47.553,44.067,108.33,15.5,28.136,2.918,3.57,83.433,False,-9.31,16.814,30.598,550.111,7.5759,97.6,193.574,0.2162,0.2908,0.0721,0.00058,0.00352,0.00688,NOMINAL,2473292.0,4.0,NOMINAL,2164348.0,0.0,NOMINAL,34920.0,2.0,NOMINAL,2229431.0,4.0,NOMINAL,291035.0,3.0,NOMINAL,1748251.0,4.0,-61.465,11.94,7.62259e-06,98.0,1.0,Alcantara-GS,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,telemetria_massa.json,2026-06-16 20:18:28.438741,SAT-BR-01,3849.0,A,2026-06-01T22:59:30Z,2760.0,[],0xf984bbb1,47.546,43.874,-29.81,19.4,28.156,2.873,1.751,83.527,False,-3.5,17.468,31.041,549.658,7.6098,97.6,193.574,0.2679,-0.1976,0.3681,-0.00466,0.00282,-0.00204,NOMINAL,2174528.0,0.0,NOMINAL,240964.0,4.0,NOMINAL,2550662.0,0.0,NOMINAL,999135.0,4.0,NOMINAL,594916.0,3.0,NOMINAL,2485733.0,0.0,-63.006,9.18,6.28245e-06,199.0,5.0,Natal-GS,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,telemetria_massa.json,2026-06-16 20:18:28.438741,SAT-BR-01,3849.0,A,2026-06-01T23:00:00Z,2761.0,[],0xdce373ff,48.405,42.708,106.15,36.27,28.175,2.822,2.426,83.173,True,-74.14,18.347,31.105,549.748,7.6025,97.6,193.574,0.1974,0.3105,0.3201,-0.00646,-0.00373,-0.0012,DEGRADED,960636.0,5.0,NOMINAL,1436680.0,5.0,NOMINAL,366935.0,1.0,NOMINAL,1999769.0,0.0,NOMINAL,1506596.0,2.0,NOMINAL,2181074.0,1.0,-62.423,8.94,9.97912e-06,192.0,2.0,Alcantara-GS,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,telemetria_massa.json,2026-06-16 20:18:28.438741,SAT-BR-01,3849.0,B,2026-06-01T23:00:30Z,2762.0,[],0x7c8cc710,47.767,41.642,9.94,31.0,28.014,3.03,2.963,82.462,False,-58.19,17.962,30.429,550.109,7.5981,97.6,193.574,0.3379,-0.395,-0.2952,0.00605,-0.00335,-0.00842,NOMINAL,560065.0,4.0,NOMINAL,1557291.0,5.0,NOMINAL,118544.0,3.0,NOMINAL,2308957.0,1.0,NOMINAL,2052379.0,0.0,NOMINAL,89607.0,5.0,-62.599,21.21,1.00504e-06,160.0,4.0,Natal-GS,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,telemetria_massa.json,2026-06-16 20:18:28.438741,SAT-BR-01,3849.0,B,2026-06-01T23:01:00Z,2763.0,[],0x77457ac6,48.319,41.416,85.25,20.55,28.06,3.005,3.499,83.094,False,-45.52,17.644,31.48,550.358,7.63,97.6,193.574,0.2523,-0.3933,-0.061,-0.0066,0.00031,-0.00073,NOMINAL,1928236.0,4.0,NOMINAL,2266625.0,0.0,NOMINAL,695716.0,2.0,NOMINAL,1223207.0,5.0,NOMINAL,818433.0,5.0,NOMINAL,2216861.0,2.0,-61.527,23.44,7.88948e-06,63.0,1.0,Alcantara-GS,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,telemetria_massa.json,2026-06-16 20:18:28.438741,SAT-BR-01,3849.0,C,2026-06-01T23:01:30Z,2764.0,[],0x672644ee,46.984,42.339,14.28,25.36,28.022,3.042,2.009,82.869,False,21.74,18.61,31.128,550.211,7.6038,97.6,193.574,0.4736,-0.2205,0.0475,0.00339,-0.0014,0.0023,NOMINAL,1338483.0,1.0,NOMINAL,680904.0,0.0,NOMINAL,2132440.0,0.0,NOMINAL,2227559.0,1.0,NOMINAL,2124752.0,5.0,NOMINAL,2487040.0,0.0,-63.392,12.94,8.05793e-06,32.0,1.0,Alcantara-GS,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,telemetria_massa.json,2026-06-16 20:18:28.438741,SAT-BR-01,3849.0,A,2026-06-01T23:02:00Z,2765.0,[],0x72efc2d5,47.978,43.465,106.09,33.65,28.032,3.215,3.383,83.107,False,42.95,18.618,29.84,550.538,7.5809,97.6,193.574,0.1245,0.3448,-0.2989,0.00646,-0.00856,-0.00052,NOMINAL,68646.0,2.0,NOMINAL,86731.0,1.0,NOMINAL,1828709.0,4.0,NOMINAL,698172.0,2.0,NOMINAL,1343757.0,2.0,NOMINAL,592848.0,4.0,-65.139,21.59,1.73135e-06,24.0,1.0,Alcantara-GS,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,telemetria_massa.json,2026-06-16 20:18:28.438741,SAT-BR-01,3849.0,C,2026-06-01T23:02:30Z,2766.0,[],0x9a50449b,47.042,43.267,20.27,39.66,28.002,3.496,2.281,83.457,False,44.06,17.567,29.747,550.414,7.6423,97.6,193.574,-0.237,-0.4277,0.0589,0.00795,-0.00901,0.00145,NOMINAL,495798.0,4.0,SAFE_MODE,1156473.0,5.0,NOMINAL,2222197.0,1.0,NOMINAL,1981262.0,5.0,NOMINAL,686341.0,3.0,NOMINAL,1967311.0,0.0,-64.921,18.24,1.10714e-06,137.0,5.0,CuiabaSat-GS,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,telemetria_massa.json,2026-06-16 20:18:28.438741,SAT-BR-01,3849.0,A,2026-06-01T23:03:00Z,2767.0,[],0xa1aff6fe,45.81,44.394,-17.05,10.5,27.853,3.644,2.498,83.867,True,44.46,18.538,28.036,550.507,7.5578,97.6,193.574,0.0469,-0.2061,0.4378,0.00616,0.00468,0.00241,NOMINAL,989431.0,4.0,NOMINAL,1631799.0,3.0,NOMINAL,365578.0,0.0,NOMINAL,529650.0,0.0,NOMINAL,1939577.0,1.0,NOMINAL,1604248.0,4.0,-65.793,8.62,2.57495e-06,93.0,0.0,Natal-GS,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,telemetria_massa.json,2026-06-16 20:18:28.438741,SAT-BR-01,3849.0,A,2026-06-01T23:03:30Z,2768.0,[],0x3f6c03a2,46.986,44.138,29.79,38.56,27.957,3.72,4.266,84.145,False,-43.54,18.891,26.453,550.691,7.5757,97.6,193.574,0.1803,-0.0872,-0.1118,-0.00477,0.00738,-0.00523,SAFE_MODE,739350.0,1.0,NOMINAL,793610.0,5.0,NOMINAL,999208.0,0.0,NOMINAL,1913166.0,5.0,NOMINAL,1220512.0,5.0,NOMINAL,1984479.0,3.0,-67.738,21.65,1.16561e-06,21.0,1.0,CuiabaSat-GS,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,telemetria_massa.json,2026-06-16 20:18:28.438741,SAT-BR-01,3849.0,A,2026-06-01T23:04:00Z,2769.0,[],0xc02862e8,47.73,45.0,-2.48,24.96,28.093,3.469,3.49,83.772,False,28.51,18.953,25.939,550.832,7.6217,97.6,193.574,0.4157,-0.0334,-0.4841,-0.00575,0.00727,0.00908,NOMINAL,315062.0,3.0,NOMINAL,2221868.0,0.0,NOMINAL,1716332.0,5.0,NOMINAL,1079084.0,5.0,NOMINAL,435820.0,2.0,NOMINAL,292690.0,2.0,-66.943,24.11,5.94145e-06,38.0,1.0,Natal-GS,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,telemetria_massa.json,2026-06-16 20:18:28.438741,SAT-BR-01,3849.0,A,2026-06-01T23:04:30Z,2770.0,[],0x3763eaba,47.943,45.0,57.35,14.05,28.056,3.738,3.878,84.471,False,36.55,18.165,26.567,551.329,7.5576,97.6,193.574,0.0838,0.4327,-0.3576,0.00879,-0.0045,0.00214,NOMINAL,2090235.0,5.0,NOMINAL,1952815.0,4.0,NOMINAL,933901.0,2.0,NOMINAL,1759202.0,1.0,NOMINAL,1076558.0,0.0,NOMINAL,901261.0,1.0,-65.555,19.82,4.60516e-06,153.0,5.0,Alcantara-GS,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,telemetria_massa.json,2026-06-16 20:18:28.438741,SAT-BR-01,3849.0,B,2026-06-01T23:05:00Z,2771.0,[],0x3fef5c02,46.963,43.897,48.23,38.98,28.075,3.951,3.271,85.03,False,27.71,16.997,27.083,551.376,7.6056,97.6,193.574,0.0089,-0.1333,-0.0759,-0.00898,-0.00249,-0.00657,NOMINAL,1806993.0,4.0,NOMINAL,375407.0,1.0,NOMINAL,1688456.0,0.0,NOMINAL,1487969.0,2.0,NOMINAL,1764505.0,5.0,NOMINAL,298373.0,0.0,-64.797,20.65,4.8908e-07,198.0,4.0,CuiabaSat-GS,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,telemetria_massa.json,2026-06-16 20:18:28.438741,SAT-BR-01,3849.0,A,2026-06-01T23:05:30Z,2772.0,[],0x32807a95,46.404,43.259,100.25,20.85,28.21,3.652,3.16,84.95,False,-23.19,16.172,26.272,551.841,7.5925,97.6,193.574,-0.1169,0.3487,0.3267,0.00547,-0.00391,-0.00503,NOMINAL,1011935.0,2.0,NOMINAL,318615.0,0.0,NOMINAL,1599614.0,4.0,DEGRADED,2374195.0,0.0,NOMINAL,711152.0,0.0,NOMINAL,764122.0,4.0,-65.878,10.83,3.23874e-06,19.0,2.0,CuiabaSat-GS,,,,,,,,,,,,,,,,,,,,
